Year,Month,Airline_Name,Country,Passengers,Freight_tonnes,Mail_tonnes,Direction,DateID,YearMonthDate
2023,2,Qatar Airways,Malaysia,,0.0,0.0,Inbound,202302,2023-02-01
2023,2,Qatar Airways,New Zealand,1319.0,8.9,0.0,Inbound,202302,2023-02-01
2023,2,Qatar Airways,New Zealand,1922.0,89.3,0.0,Outbound,202302,2023-02-01
2023,2,Qatar Airways,Qatar,57403.0,980.6,44.1,Inbound,202302,2023-02-01
2023,2,Qatar Airways,Qatar,48092.0,1582.5,36.6,Outbound,202302,2023-02-01
2023,2,Qatar Airways,Singapore,,0.0,0.0,Inbound,202302,2023-02-01
2023,2,Qatar Airways,Thailand,,0.0,0.0,Inbound,202302,2023-02-01
2023,2,Qatar Airways,Thailand,,0.0,0.0,Outbound,202302,2023-02-01
2023,2,Qatar Airways,Vietnam,,0.0,0.0,Outbound,202302,2023-02-01
2023,2,Royal Brunei Airlines,Brunei,3763.0,42.6,0.1,Inbound,202302,2023-02-01
2023,2,Royal Brunei Airlines,Brunei,1628.0,162.7,0.0,Outbound,202302,2023-02-01
2023,2,Scoot Tigerair,Singapore,54450.0,753.0,0.0,Inbound,202302,2023-02-01
2023,2,Scoot Tigerair,Singapore,41169.0,552.1,0.0,Outbound,202302,2023-02-01
2023,2,Sichuan Airlines,China,1278.0,43.5,0.0,Inbound,202302,2023-02-01
2023,2,Sichuan Airlines,China,458.0,51.1,0.0,Outbound,202302,2023-02-01
2023,2,Singapore Airlines,New Zealand,,260.5,0.0,Inbound,202302,2023-02-01
2023,2,Singapore Airlines,New Zealand,,450.9,0.0,Outbound,202302,2023-02-01
2023,2,Singapore Airlines,Singapore,131718.0,4550.3,113.6,Inbound,202302,2023-02-01
2023,2,Singapore Airlines,Singapore,114970.0,3308.6,4.1,Outbound,202302,2023-02-01
2023,2,Solomon Airlines,Solomon Islands,1296.0,4.3,0.0,Inbound,202302,2023-02-01
2023,2,Solomon Airlines,Solomon Islands,1084.0,22.2,0.0,Outbound,202302,2023-02-01
2023,2,SriLankan Airlines,Sri Lanka,9968.0,192.0,0.5,Inbound,202302,2023-02-01
2023,2,SriLankan Airlines,Sri Lanka,8716.0,233.5,2.8,Outbound,202302,2023-02-01
2023,2,T'way Air,Korea,5250.0,2.5,99.5,Inbound,202302,2023-02-01
2023,2,T'way Air,Korea,4081.0,2.6,7.4,Outbound,202302,2023-02-01
2023,2,Tasman Cargo Airlines,New Zealand,,1429.5,0.0,Inbound,202302,2023-02-01
2023,2,Tasman Cargo Airlines,New Zealand,,1508.8,0.0,Outbound,202302,2023-02-01
2023,2,Tasman Cargo Airlines,Singapore,,1011.1,0.0,Inbound,202302,2023-02-01
2023,2,Tasman Cargo Airlines,Singapore,,683.3,0.0,Outbound,202302,2023-02-01
2023,2,Thai AirAsia X,Thailand,9220.0,40.1,0.0,Inbound,202302,2023-02-01
2023,2,Thai AirAsia X,Thailand,2130.0,91.4,0.0,Outbound,202302,2023-02-01
2023,2,Thai Airways International,Thailand,27211.0,674.6,2.1,Inbound,202302,2023-02-01
2023,2,Thai Airways International,Thailand,16252.0,690.2,0.0,Outbound,202302,2023-02-01
2023,2,United Airlines,USA,34446.0,826.5,34.3,Inbound,202302,2023-02-01
2023,2,United Airlines,USA,27159.0,1141.3,150.0,Outbound,202302,2023-02-01
2023,2,United Parcel Service,Korea,,297.4,0.0,Outbound,202302,2023-02-01
2023,2,United Parcel Service,Singapore,,112.1,0.0,Outbound,202302,2023-02-01
2023,2,United Parcel Service,USA,,1510.7,0.0,Inbound,202302,2023-02-01
2023,2,Vietnam Airlines,Vietnam,18013.0,472.8,1.0,Inbound,202302,2023-02-01
2023,2,Vietnam Airlines,Vietnam,13269.0,399.1,0.8,Outbound,202302,2023-02-01
2023,2,Virgin Australia,Fiji,7977.0,0.0,0.0,Inbound,202302,2023-02-01
2023,2,Virgin Australia,Fiji,7242.0,0.0,0.0,Outbound,202302,2023-02-01
2023,2,Virgin Australia,Indonesia,18511.0,0.0,0.0,Inbound,202302,2023-02-01
2023,2,Virgin Australia,Indonesia,12891.0,0.0,0.0,Outbound,202302,2023-02-01
2023,2,Virgin Australia,New Zealand,8422.0,0.0,0.0,Inbound,202302,2023-02-01
2023,2,Virgin Australia,New Zealand,8739.0,0.0,0.0,Outbound,202302,2023-02-01
2023,2,Xiamen Airlines,China,10537.0,476.4,0.6,Inbound,202302,2023-02-01
2023,2,Xiamen Airlines,China,2908.0,260.8,0.0,Outbound,202302,2023-02-01
2023,3,Air Caledonie International,New Caledonia,3351.0,2.2,0.2,Inbound,202303,2023-03-01
2023,3,Air Caledonie International,New Caledonia,3397.0,88.6,1.4,Outbound,202303,2023-03-01
2023,3,Air Canada,Canada,13849.0,290.8,5.8,Inbound,202303,2023-03-01
2023,3,Air Canada,Canada,14785.0,359.8,28.0,Outbound,202303,2023-03-01
2023,3,Air Chathams,New Zealand,161.0,0.3,0.0,Inbound,202303,2023-03-01
2023,3,Air Chathams,New Zealand,145.0,0.0,0.0,Outbound,202303,2023-03-01
2023,3,Air China,China,2872.0,151.8,0.0,Inbound,202303,2023-03-01
2023,3,Air China,China,3380.0,150.3,0.0,Outbound,202303,2023-03-01
2023,3,Air India,India,13838.0,137.2,55.6,Inbound,202303,2023-03-01
2023,3,Air India,India,12896.0,252.5,0.0,Outbound,202303,2023-03-01
2023,3,Air Mauritius,Mauritius,2325.0,57.7,0.0,Inbound,202303,2023-03-01
2023,3,Air Mauritius,Mauritius,2092.0,34.9,0.0,Outbound,202303,2023-03-01
2023,3,Air New Zealand,New Zealand,116971.0,1721.3,71.0,Inbound,202303,2023-03-01
2023,3,Air New Zealand,New Zealand,106731.0,1616.6,0.0,Outbound,202303,2023-03-01
2023,3,Air Niugini,Papua New Guinea,5120.0,76.7,0.0,Inbound,202303,2023-03-01
2023,3,Air Niugini,Papua New Guinea,4559.0,293.0,0.0,Outbound,202303,2023-03-01
2023,3,Air Vanuatu,Vanuatu,2689.0,1.0,1.9,Inbound,202303,2023-03-01
2023,3,Air Vanuatu,Vanuatu,2909.0,23.3,7.1,Outbound,202303,2023-03-01
2023,3,AirAsia X,Malaysia,15106.0,94.2,0.0,Inbound,202303,2023-03-01
2023,3,AirAsia X,Malaysia,12883.0,100.4,0.0,Outbound,202303,2023-03-01
2023,3,AirAsia X,New Zealand,4078.0,90.1,0.0,Inbound,202303,2023-03-01
2023,3,AirAsia X,New Zealand,4067.0,131.6,0.0,Outbound,202303,2023-03-01
2023,3,All Nippon Airways,Japan,7057.0,554.1,7.5,Inbound,202303,2023-03-01
2023,3,All Nippon Airways,Japan,9895.0,103.1,0.0,Outbound,202303,2023-03-01
2023,3,American Airlines,USA,6346.0,44.2,21.6,Inbound,202303,2023-03-01
2023,3,American Airlines,USA,7761.0,138.5,0.0,Outbound,202303,2023-03-01
2023,3,Asiana Airlines,Korea,6020.0,202.0,0.0,Inbound,202303,2023-03-01
2023,3,Asiana Airlines,Korea,7715.0,11.1,0.0,Outbound,202303,2023-03-01
2023,3,Bamboo Airways,Vietnam,5721.0,95.5,16.1,Inbound,202303,2023-03-01
2023,3,Bamboo Airways,Vietnam,5698.0,107.4,0.0,Outbound,202303,2023-03-01
2023,3,Batik Air Indonesia,Indonesia,6285.0,0.0,0.0,Inbound,202303,2023-03-01
2023,3,Batik Air Indonesia,Indonesia,6093.0,0.0,0.0,Outbound,202303,2023-03-01
2023,3,Beijing Capital Airlines,China,570.0,29.0,0.0,Inbound,202303,2023-03-01
2023,3,Beijing Capital Airlines,China,436.0,12.9,0.0,Outbound,202303,2023-03-01
2023,3,British Airways,Singapore,2685.0,1.3,0.0,Inbound,202303,2023-03-01
2023,3,British Airways,Singapore,2436.0,513.0,0.0,Outbound,202303,2023-03-01
2023,3,British Airways,UK,4107.0,348.9,3.7,Inbound,202303,2023-03-01
2023,3,British Airways,UK,4477.0,1.6,0.0,Outbound,202303,2023-03-01
2023,3,Cathay Pacific Airways,Hong Kong (SAR),39799.0,2480.9,64.3,Inbound,202303,2023-03-01
2023,3,Cathay Pacific Airways,Hong Kong (SAR),39583.0,2747.8,0.0,Outbound,202303,2023-03-01
2023,3,Cebu Pacific Air,Philippines,8489.0,110.9,0.0,Inbound,202303,2023-03-01
2023,3,Cebu Pacific Air,Philippines,6420.0,86.1,0.0,Outbound,202303,2023-03-01
2023,3,China Airlines,New Zealand,2765.0,31.3,0.1,Inbound,202303,2023-03-01
2023,3,China Airlines,New Zealand,2565.0,31.4,0.0,Outbound,202303,2023-03-01
2023,3,China Airlines,Taiwan,13763.0,588.2,71.4,Inbound,202303,2023-03-01
2023,3,China Airlines,Taiwan,13840.0,929.6,0.1,Outbound,202303,2023-03-01
2023,3,China Eastern Airlines,China,6587.0,898.4,16.3,Inbound,202303,2023-03-01
2023,3,China Eastern Airlines,China,7568.0,635.6,0.0,Outbound,202303,2023-03-01
2023,3,China Southern Airlines,China,13975.0,1164.1,60.3,Inbound,202303,2023-03-01
2023,3,China Southern Airlines,China,14500.0,630.2,0.0,Outbound,202303,2023-03-01
2023,3,Delta Air Lines,USA,9000.0,31.4,7.0,Inbound,202303,2023-03-01
2023,3,Delta Air Lines,USA,9599.0,354.3,0.0,Outbound,202303,2023-03-01
2023,3,Emirates,Hong Kong (SAR),,372.7,0.0,Outbound,202303,2023-03-01
2023,3,Emirates,New Zealand,1484.0,24.6,0.0,Inbound,202303,2023-03-01
2023,3,Emirates,New Zealand,915.0,65.6,0.0,Outbound,202303,2023-03-01
2023,3,Emirates,Singapore,265.0,207.8,0.0,Inbound,202303,2023-03-01
2023,3,Emirates,Singapore,388.0,21.1,0.0,Outbound,202303,2023-03-01
2023,3,Emirates,United Arab Emirates,77625.0,1887.8,31.9,Inbound,202303,2023-03-01
2023,3,Emirates,United Arab Emirates,82388.0,1639.4,9.9,Outbound,202303,2023-03-01
2023,3,Etihad Airways,United Arab Emirates,18635.0,470.4,4.5,Inbound,202303,2023-03-01
2023,3,Etihad Airways,United Arab Emirates,19869.0,560.9,22.1,Outbound,202303,2023-03-01
2023,3,Eva Air,Taiwan,2805.0,229.6,3.2,Inbound,202303,2023-03-01
2023,3,Eva Air,Taiwan,3242.0,317.9,0.0,Outbound,202303,2023-03-01
2023,3,Federal Express Corporation,China,,1492.9,0.0,Outbound,202303,2023-03-01
2023,3,Federal Express Corporation,Hong Kong (SAR),,37.0,0.0,Outbound,202303,2023-03-01
2023,3,Federal Express Corporation,New Zealand,,126.8,0.0,Inbound,202303,2023-03-01
2023,3,Federal Express Corporation,Singapore,,1460.6,0.0,Inbound,202303,2023-03-01
2023,3,Federal Express Corporation,Singapore,,17.9,0.0,Outbound,202303,2023-03-01
2023,3,Federal Express Corporation,USA,,2204.9,0.0,Inbound,202303,2023-03-01
2023,3,Fiji Airways,Fiji,24687.0,451.1,1.3,Inbound,202303,2023-03-01
2023,3,Fiji Airways,Fiji,25336.0,380.7,8.7,Outbound,202303,2023-03-01
2023,3,Garuda Indonesia,Indonesia,4641.0,145.0,30.3,Inbound,202303,2023-03-01
2023,3,Garuda Indonesia,Indonesia,4715.0,275.5,0.0,Outbound,202303,2023-03-01
2023,3,Hawaiian Airlines,USA,4106.0,120.3,0.0,Inbound,202303,2023-03-01
2023,3,Hawaiian Airlines,USA,5358.0,203.1,0.0,Outbound,202303,2023-03-01
2023,3,Indonesia AirAsia,Indonesia,13043.0,0.6,0.0,Inbound,202303,2023-03-01
2023,3,Indonesia AirAsia,Indonesia,12110.0,0.0,0.0,Outbound,202303,2023-03-01
2023,3,Japan Airlines,Japan,6694.0,477.3,57.7,Inbound,202303,2023-03-01
2023,3,Japan Airlines,Japan,7589.0,424.9,0.2,Outbound,202303,2023-03-01
2023,3,Jetstar,Fiji,367.0,0.0,0.0,Inbound,202303,2023-03-01
2023,3,Jetstar,Fiji,517.0,0.4,0.0,Outbound,202303,2023-03-01
2023,3,Jetstar,Indonesia,61344.0,327.4,0.0,Inbound,202303,2023-03-01
2023,3,Jetstar,Indonesia,59456.0,5.0,0.0,Outbound,202303,2023-03-01
2023,3,Jetstar,Japan,18061.0,27.0,28.3,Inbound,202303,2023-03-01
2023,3,Jetstar,Japan,19203.0,9.0,0.0,Outbound,202303,2023-03-01
2023,3,Jetstar,Korea,3899.0,12.7,0.0,Inbound,202303,2023-03-01
2023,3,Jetstar,Korea,4013.0,4.1,2.2,Outbound,202303,2023-03-01
2023,3,Jetstar,New Zealand,36010.0,0.0,0.0,Inbound,202303,2023-03-01
2023,3,Jetstar,New Zealand,34628.0,3.4,0.0,Outbound,202303,2023-03-01
2023,3,Jetstar,Singapore,6289.0,245.6,0.0,Inbound,202303,2023-03-01
2023,3,Jetstar,Singapore,4868.0,29.0,0.0,Outbound,202303,2023-03-01
2023,3,Jetstar,Thailand,10097.0,232.0,0.0,Inbound,202303,2023-03-01
2023,3,Jetstar,Thailand,9856.0,42.3,0.0,Outbound,202303,2023-03-01
2023,3,Jetstar,USA,5064.0,8.9,0.0,Inbound,202303,2023-03-01
2023,3,Jetstar,USA,5130.0,31.9,0.0,Outbound,202303,2023-03-01
2023,3,Jetstar,Vietnam,5603.0,124.4,0.0,Inbound,202303,2023-03-01
2023,3,Jetstar,Vietnam,4806.0,42.6,2.5,Outbound,202303,2023-03-01
2023,3,Kalitta Air,Hong Kong (SAR),,322.6,0.0,Inbound,202303,2023-03-01
2023,3,Kalitta Air,Hong Kong (SAR),,351.5,0.0,Outbound,202303,2023-03-01
2023,3,Kalitta Air,Singapore,,2030.1,0.0,Inbound,202303,2023-03-01
2023,3,Kalitta Air,Singapore,,1827.5,0.0,Outbound,202303,2023-03-01
2023,3,Kalitta Air,USA,,1610.8,0.0,Inbound,202303,2023-03-01
2023,3,Korean Air,Korea,5670.0,232.2,177.3,Inbound,202303,2023-03-01
2023,3,Korean Air,Korea,7147.0,127.7,0.0,Outbound,202303,2023-03-01
2023,3,LATAM Airlines,Chile,3030.0,157.6,0.6,Inbound,202303,2023-03-01
2023,3,LATAM Airlines,Chile,2998.0,53.8,0.0,Outbound,202303,2023-03-01
2023,3,LATAM Airlines,New Zealand,3751.0,4.9,0.0,Inbound,202303,2023-03-01
2023,3,LATAM Airlines,New Zealand,3509.0,115.3,0.0,Outbound,202303,2023-03-01
2023,3,Malaysia Airlines,Macau,0.0,14.9,0.0,Outbound,202303,2023-03-01
2023,3,Malaysia Airlines,Malaysia,49113.0,1274.1,33.1,Inbound,202303,2023-03-01
2023,3,Malaysia Airlines,Malaysia,44033.0,1206.2,0.0,Outbound,202303,2023-03-01
2023,3,Malindo Air,Indonesia,6179.0,0.0,0.0,Inbound,202303,2023-03-01
2023,3,Malindo Air,Indonesia,8915.0,0.0,0.0,Outbound,202303,2023-03-01
2023,3,Malindo Air,Malaysia,9141.0,32.1,0.0,Inbound,202303,2023-03-01
2023,3,Malindo Air,Malaysia,6198.0,0.0,0.0,Outbound,202303,2023-03-01
2023,3,Nauru Airlines,Nauru,596.0,12.5,0.0,Inbound,202303,2023-03-01
2023,3,Nauru Airlines,Nauru,612.0,62.8,0.1,Outbound,202303,2023-03-01
2023,3,Nauru Airlines,Solomon Islands,,13.2,0.0,Outbound,202303,2023-03-01
2023,3,Philippine Airlines,Philippines,15336.0,127.7,1.1,Inbound,202303,2023-03-01
2023,3,Philippine Airlines,Philippines,13926.0,763.9,0.0,Outbound,202303,2023-03-01
2023,3,Qantas Airways,Canada,2558.0,24.1,0.0,Inbound,202303,2023-03-01
2023,3,Qantas Airways,Canada,2648.0,13.2,35.6,Outbound,202303,2023-03-01
2023,3,Qantas Airways,Chile,3298.0,8.6,0.0,Inbound,202303,2023-03-01
2023,3,Qantas Airways,Chile,3026.0,11.8,1.2,Outbound,202303,2023-03-01
2023,3,Qantas Airways,China,,9.8,0.9,Inbound,202303,2023-03-01
2023,3,Qantas Airways,China,,231.9,0.0,Outbound,202303,2023-03-01
2023,3,Qantas Airways,East Timor,960.0,0.6,0.1,Inbound,202303,2023-03-01
2023,3,Qantas Airways,East Timor,960.0,3.8,3.4,Outbound,202303,2023-03-01
2023,3,Qantas Airways,Fiji,2340.0,0.1,0.0,Inbound,202303,2023-03-01
2023,3,Qantas Airways,Fiji,2265.0,0.2,0.7,Outbound,202303,2023-03-01
2023,3,Qantas Airways,Hong Kong (SAR),7606.0,630.1,27.0,Inbound,202303,2023-03-01
2023,3,Qantas Airways,Hong Kong (SAR),6844.0,92.0,16.7,Outbound,202303,2023-03-01
2023,3,Qantas Airways,India,6639.0,79.8,0.0,Inbound,202303,2023-03-01
2023,3,Qantas Airways,India,6627.0,1.4,12.0,Outbound,202303,2023-03-01
2023,3,Qantas Airways,Indonesia,11809.0,48.4,0.0,Inbound,202303,2023-03-01
2023,3,Qantas Airways,Indonesia,11733.0,14.9,4.3,Outbound,202303,2023-03-01
2023,3,Qantas Airways,Japan,11122.0,93.7,38.4,Inbound,202303,2023-03-01
2023,3,Qantas Airways,Japan,12796.0,97.8,40.1,Outbound,202303,2023-03-01
2023,3,Qantas Airways,Korea,3904.0,18.4,0.0,Inbound,202303,2023-03-01
2023,3,Qantas Airways,Korea,4445.0,2.9,2.3,Outbound,202303,2023-03-01
2023,3,Qantas Airways,New Caledonia,2166.0,1.5,0.0,Inbound,202303,2023-03-01
2023,3,Qantas Airways,New Caledonia,1971.0,4.6,0.9,Outbound,202303,2023-03-01
2023,3,Qantas Airways,New Zealand,82106.0,314.9,1.1,Inbound,202303,2023-03-01
2023,3,Qantas Airways,New Zealand,74770.0,467.2,313.3,Outbound,202303,2023-03-01
2023,3,Qantas Airways,Papua New Guinea,2607.0,0.0,0.0,Inbound,202303,2023-03-01
2023,3,Qantas Airways,Papua New Guinea,2485.0,3.0,3.1,Outbound,202303,2023-03-01
2023,3,Qantas Airways,Philippines,5038.0,40.7,0.0,Inbound,202303,2023-03-01
2023,3,Qantas Airways,Philippines,5518.0,13.5,7.7,Outbound,202303,2023-03-01
2023,3,Qantas Airways,Singapore,34726.0,674.0,0.0,Inbound,202303,2023-03-01
2023,3,Qantas Airways,Singapore,33385.0,523.3,84.8,Outbound,202303,2023-03-01
2023,3,Qantas Airways,South Africa,6987.0,116.4,0.2,Inbound,202303,2023-03-01
2023,3,Qantas Airways,South Africa,6816.0,22.1,1.8,Outbound,202303,2023-03-01
2023,3,Qantas Airways,Thailand,6833.0,82.5,0.0,Inbound,202303,2023-03-01
2023,3,Qantas Airways,Thailand,6528.0,32.9,7.2,Outbound,202303,2023-03-01
2023,3,Qantas Airways,Tonga,282.0,0.0,0.0,Inbound,202303,2023-03-01
2023,3,Qantas Airways,Tonga,297.0,0.0,0.0,Outbound,202303,2023-03-01
2023,3,Qantas Airways,UK,12009.0,146.7,0.0,Inbound,202303,2023-03-01
2023,3,Qantas Airways,UK,13315.0,7.3,63.5,Outbound,202303,2023-03-01
2023,3,Qantas Airways,USA,31247.0,1451.6,29.5,Inbound,202303,2023-03-01
2023,3,Qantas Airways,USA,33552.0,384.5,133.3,Outbound,202303,2023-03-01
2023,3,Qantas Airways,Western Samoa,1155.0,0.0,0.0,Inbound,202303,2023-03-01
2023,3,Qantas Airways,Western Samoa,1274.0,1.0,1.4,Outbound,202303,2023-03-01
2023,3,Qatar Airways,New Zealand,2058.0,28.8,0.0,Inbound,202303,2023-03-01
2023,3,Qatar Airways,New Zealand,1529.0,93.4,0.0,Outbound,202303,2023-03-01
2023,3,Qatar Airways,Qatar,55702.0,1053.9,58.9,Inbound,202303,2023-03-01
2023,3,Qatar Airways,Qatar,61570.0,1769.8,27.0,Outbound,202303,2023-03-01
2023,3,Qatar Airways,Thailand,,0.0,0.0,Outbound,202303,2023-03-01
2023,3,Qatar Airways,Vietnam,,0.0,0.0,Outbound,202303,2023-03-01
2023,3,Royal Brunei Airlines,Brunei,2272.0,16.9,0.0,Inbound,202303,2023-03-01
2023,3,Royal Brunei Airlines,Brunei,2153.0,226.6,0.0,Outbound,202303,2023-03-01
2023,3,Scoot Tigerair,Singapore,52245.0,774.4,0.0,Inbound,202303,2023-03-01
2023,3,Scoot Tigerair,Singapore,49262.0,592.0,0.0,Outbound,202303,2023-03-01
2023,3,Sichuan Airlines,China,1360.0,105.7,0.0,Inbound,202303,2023-03-01
2023,3,Sichuan Airlines,China,1729.0,72.0,0.0,Outbound,202303,2023-03-01
2023,3,Singapore Airlines,New Zealand,,226.0,0.0,Inbound,202303,2023-03-01
2023,3,Singapore Airlines,New Zealand,,446.1,0.1,Outbound,202303,2023-03-01
2023,3,Singapore Airlines,Singapore,140178.0,5537.3,75.0,Inbound,202303,2023-03-01
2023,3,Singapore Airlines,Singapore,134594.0,3713.1,1.2,Outbound,202303,2023-03-01
2023,3,Solomon Airlines,Solomon Islands,1705.0,0.7,0.0,Inbound,202303,2023-03-01
2023,3,Solomon Airlines,Solomon Islands,1429.0,22.0,0.0,Outbound,202303,2023-03-01
2023,3,SriLankan Airlines,Sri Lanka,9594.0,211.4,1.9,Inbound,202303,2023-03-01
2023,3,SriLankan Airlines,Sri Lanka,9260.0,217.9,3.1,Outbound,202303,2023-03-01
2023,3,T'way Air,Korea,5122.0,6.1,144.4,Inbound,202303,2023-03-01
2023,3,T'way Air,Korea,4951.0,6.9,10.7,Outbound,202303,2023-03-01
2023,3,Tasman Cargo Airlines,New Zealand,,1630.1,0.0,Inbound,202303,2023-03-01
2023,3,Tasman Cargo Airlines,New Zealand,,1755.2,0.0,Outbound,202303,2023-03-01
2023,3,Tasman Cargo Airlines,Singapore,,1098.6,0.0,Inbound,202303,2023-03-01
2023,3,Tasman Cargo Airlines,Singapore,,777.7,0.0,Outbound,202303,2023-03-01
2023,3,Thai AirAsia X,Thailand,5348.0,38.9,0.0,Inbound,202303,2023-03-01
2023,3,Thai AirAsia X,Thailand,2664.0,74.3,0.0,Outbound,202303,2023-03-01
2023,3,Thai Airways International,Thailand,26927.0,966.6,23.8,Inbound,202303,2023-03-01
2023,3,Thai Airways International,Thailand,20517.0,785.1,0.0,Outbound,202303,2023-03-01
2023,3,Tianjin Airlines,China,120.0,7.7,0.0,Inbound,202303,2023-03-01
2023,3,Tianjin Airlines,China,148.0,10.4,0.0,Outbound,202303,2023-03-01
2023,3,United Airlines,USA,26659.0,924.6,38.0,Inbound,202303,2023-03-01
2023,3,United Airlines,USA,32803.0,1199.6,186.2,Outbound,202303,2023-03-01
2023,3,United Parcel Service,Korea,,245.2,0.0,Outbound,202303,2023-03-01
2023,3,United Parcel Service,Singapore,,144.9,0.0,Outbound,202303,2023-03-01
2023,3,United Parcel Service,USA,,1660.5,0.0,Inbound,202303,2023-03-01
2023,3,Vietnam Airlines,Vietnam,17153.0,517.4,3.2,Inbound,202303,2023-03-01
2023,3,Vietnam Airlines,Vietnam,16417.0,584.5,0.6,Outbound,202303,2023-03-01
2023,3,Virgin Australia,Fiji,9777.0,0.0,0.0,Inbound,202303,2023-03-01
2023,3,Virgin Australia,Fiji,10092.0,0.0,0.0,Outbound,202303,2023-03-01
2023,3,Virgin Australia,Indonesia,18120.0,0.0,0.0,Inbound,202303,2023-03-01
2023,3,Virgin Australia,Indonesia,18259.0,0.0,0.0,Outbound,202303,2023-03-01
2023,3,Virgin Australia,New Zealand,10166.0,0.0,0.0,Inbound,202303,2023-03-01
2023,3,Virgin Australia,New Zealand,8706.0,0.0,0.0,Outbound,202303,2023-03-01
2023,3,Virgin Australia,Vanuatu,52.0,0.0,0.0,Inbound,202303,2023-03-01
2023,3,Virgin Australia,Vanuatu,151.0,0.0,0.0,Outbound,202303,2023-03-01
2023,3,Virgin Australia,Western Samoa,450.0,0.0,0.0,Inbound,202303,2023-03-01
2023,3,Virgin Australia,Western Samoa,732.0,0.0,0.0,Outbound,202303,2023-03-01
2023,3,Xiamen Airlines,China,8528.0,546.1,1.5,Inbound,202303,2023-03-01
2023,3,Xiamen Airlines,China,7224.0,236.6,0.0,Outbound,202303,2023-03-01
2023,4,Air Caledonie International,New Caledonia,4013.0,2.3,0.4,Inbound,202304,2023-04-01
2023,4,Air Caledonie International,New Caledonia,4492.0,77.1,0.7,Outbound,202304,2023-04-01
2023,4,Air Canada,Canada,12713.0,294.7,11.5,Inbound,202304,2023-04-01
2023,4,Air Canada,Canada,15018.0,323.7,30.1,Outbound,202304,2023-04-01
2023,4,Air Chathams,New Zealand,129.0,0.0,0.0,Inbound,202304,2023-04-01
2023,4,Air Chathams,New Zealand,153.0,0.0,0.0,Outbound,202304,2023-04-01
2023,4,Air China,China,5578.0,413.3,2.2,Inbound,202304,2023-04-01
2023,4,Air China,China,5125.0,110.1,0.0,Outbound,202304,2023-04-01
2023,4,Air India,India,13198.0,85.0,91.8,Inbound,202304,2023-04-01
2023,4,Air India,India,13348.0,233.7,0.0,Outbound,202304,2023-04-01
2023,4,Air Mauritius,Mauritius,2395.0,46.2,0.0,Inbound,202304,2023-04-01
2023,4,Air Mauritius,Mauritius,2497.0,31.0,0.0,Outbound,202304,2023-04-01
2023,4,Air New Zealand,New Zealand,113020.0,1329.5,57.9,Inbound,202304,2023-04-01
2023,4,Air New Zealand,New Zealand,104389.0,1327.3,23.4,Outbound,202304,2023-04-01
2023,4,Air Niugini,Papua New Guinea,6557.0,122.2,0.0,Inbound,202304,2023-04-01
2023,4,Air Niugini,Papua New Guinea,6491.0,215.1,0.0,Outbound,202304,2023-04-01
2023,4,Air Vanuatu,Vanuatu,2878.0,6.3,1.9,Inbound,202304,2023-04-01
2023,4,Air Vanuatu,Vanuatu,3169.0,23.0,5.5,Outbound,202304,2023-04-01
2023,4,AirAsia X,Malaysia,19986.0,114.4,0.0,Inbound,202304,2023-04-01
2023,4,AirAsia X,Malaysia,18598.0,83.9,0.0,Outbound,202304,2023-04-01
2023,4,AirAsia X,New Zealand,6705.0,210.3,0.0,Inbound,202304,2023-04-01
2023,4,AirAsia X,New Zealand,7305.0,133.0,0.0,Outbound,202304,2023-04-01
2023,4,All Nippon Airways,Japan,8720.0,535.7,1.3,Inbound,202304,2023-04-01
2023,4,All Nippon Airways,Japan,8657.0,92.2,0.0,Outbound,202304,2023-04-01
2023,4,American Airlines,USA,6887.0,50.4,23.1,Inbound,202304,2023-04-01
2023,4,American Airlines,USA,7976.0,213.8,0.0,Outbound,202304,2023-04-01
2023,4,Asiana Airlines,Korea,6851.0,79.2,0.0,Inbound,202304,2023-04-01
2023,4,Asiana Airlines,Korea,6372.0,34.1,0.0,Outbound,202304,2023-04-01
2023,4,Bamboo Airways,Vietnam,5347.0,109.9,14.2,Inbound,202304,2023-04-01
2023,4,Bamboo Airways,Vietnam,5409.0,83.5,0.0,Outbound,202304,2023-04-01
2023,4,Batik Air Indonesia,Indonesia,3775.0,0.0,0.0,Inbound,202304,2023-04-01
2023,4,Batik Air Indonesia,Indonesia,5185.0,0.0,0.0,Outbound,202304,2023-04-01
2023,4,Beijing Capital Airlines,China,1463.0,91.1,0.0,Inbound,202304,2023-04-01
2023,4,Beijing Capital Airlines,China,873.0,35.5,0.0,Outbound,202304,2023-04-01
2023,4,British Airways,Singapore,2062.0,0.3,0.2,Inbound,202304,2023-04-01
2023,4,British Airways,Singapore,2548.0,276.8,0.0,Outbound,202304,2023-04-01
2023,4,British Airways,UK,3444.0,265.9,10.6,Inbound,202304,2023-04-01
2023,4,British Airways,UK,3659.0,2.8,0.0,Outbound,202304,2023-04-01
2023,4,Cathay Pacific Airways,Hong Kong (SAR),41038.0,2709.1,57.1,Inbound,202304,2023-04-01
2023,4,Cathay Pacific Airways,Hong Kong (SAR),45305.0,2238.4,0.0,Outbound,202304,2023-04-01
2023,4,Cebu Pacific Air,Philippines,10563.0,84.3,0.0,Inbound,202304,2023-04-01
2023,4,Cebu Pacific Air,Philippines,9622.0,104.7,0.0,Outbound,202304,2023-04-01
