Year,Month,Airline_Name,Country,Direction,Passengers,Freight_tonnes,Mail_tonnes,Is_Total_AllServices
2009,1,<NA>,<NA>,Outbound,20526.0,377.0,9.9,False
2009,1,<NA>,<NA>,Outbound,,3.6,0.0,False
2009,1,<NA>,<NA>,Outbound,,72.6,0.0,False
2009,1,<NA>,<NA>,Outbound,,,,False
2009,1,<NA>,<NA>,Outbound,10097.0,54.1,0.0,False
2009,1,<NA>,<NA>,Outbound,2839.0,128.0,0.0,False
2009,1,<NA>,<NA>,Outbound,3791.0,12.5,0.0,False
2009,1,<NA>,<NA>,Outbound,6329.0,33.2,0.0,False
2009,1,<NA>,<NA>,Outbound,6347.0,0.0,0.0,False
2009,1,<NA>,<NA>,Outbound,41058.0,35.5,0.0,False
2009,1,<NA>,<NA>,Outbound,1112.0,4.1,0.0,False
2009,1,<NA>,<NA>,Outbound,615.0,5.8,0.0,False
2009,1,<NA>,<NA>,Outbound,959.0,1.1,0.0,False
2009,1,<NA>,<NA>,Outbound,2806.0,3.2,0.0,False
2009,1,<NA>,<NA>,Outbound,1605.0,1.3,0.0,False
2009,2,<NA>,<NA>,Inbound,2600.0,4.0,0.7,False
2009,2,<NA>,<NA>,Inbound,481.0,113.4,0.0,False
2009,2,<NA>,<NA>,Inbound,3248.0,1.7,0.7,False
2009,2,<NA>,<NA>,Inbound,5649.0,175.6,0.0,False
2009,2,<NA>,<NA>,Inbound,11072.0,177.4,14.5,False
2009,2,<NA>,<NA>,Inbound,2183.0,33.2,0.4,False
2009,2,<NA>,<NA>,Inbound,,12.2,0.0,False
2009,2,<NA>,<NA>,Inbound,79791.0,1959.9,229.2,False
2009,2,<NA>,<NA>,Inbound,,219.6,0.0,False
2009,2,<NA>,<NA>,Inbound,6022.0,38.2,0.9,False
2009,2,<NA>,<NA>,Inbound,9627.0,207.9,0.0,False
2009,2,<NA>,<NA>,Inbound,618.0,11.0,0.0,False
2009,2,<NA>,<NA>,Inbound,2696.0,9.0,0.0,False
2009,2,<NA>,<NA>,Inbound,17063.0,104.4,0.0,False
2009,2,<NA>,<NA>,Inbound,335.0,0.8,0.0,False
2009,2,<NA>,<NA>,Inbound,7744.0,184.9,6.9,False
2009,2,<NA>,<NA>,Inbound,1921.0,102.7,0.0,False
2009,2,<NA>,<NA>,Inbound,3535.0,31.1,0.2,False
2009,2,<NA>,<NA>,Inbound,9093.0,311.5,58.8,False
2009,2,<NA>,<NA>,Inbound,,95.5,0.0,False
2009,2,<NA>,<NA>,Inbound,,,,False
2009,2,<NA>,<NA>,Inbound,,41.3,0.0,False
2009,2,<NA>,<NA>,Inbound,,,,False
2009,2,<NA>,<NA>,Inbound,64326.0,2387.6,117.8,False
2009,2,<NA>,<NA>,Inbound,8062.0,66.9,14.6,False
2009,2,<NA>,<NA>,Inbound,10789.0,152.1,6.2,False
2009,2,<NA>,<NA>,Inbound,6751.0,147.6,11.1,False
2009,2,<NA>,<NA>,Inbound,1097.0,0.3,0.0,False
2009,2,<NA>,<NA>,Inbound,20913.0,1018.1,0.0,False
2009,2,<NA>,<NA>,Inbound,2447.0,89.6,22.6,False
2009,2,<NA>,<NA>,Inbound,1411.0,2.8,0.0,False
2009,2,<NA>,<NA>,Inbound,48776.0,1389.9,183.3,False
2009,2,<NA>,<NA>,Inbound,918.0,44.0,0.0,False
2009,2,<NA>,<NA>,Inbound,12513.0,295.1,10.7,False
2009,2,<NA>,<NA>,Inbound,2824.0,82.4,4.0,False
2009,2,<NA>,<NA>,Inbound,,,,False
2009,2,<NA>,<NA>,Inbound,,,,False
2009,2,<NA>,<NA>,Inbound,,762.0,17.0,False
2009,2,<NA>,<NA>,Inbound,11576.0,158.5,8.6,False
2009,2,<NA>,<NA>,Inbound,1519.0,4.1,2.3,False
2009,2,<NA>,<NA>,Inbound,17709.0,223.7,69.0,False
2009,2,<NA>,<NA>,Inbound,10943.0,120.3,0.0,False
2009,2,<NA>,<NA>,Inbound,19795.0,124.1,30.0,False
2009,2,<NA>,<NA>,Inbound,13851.0,36.1,0.0,False
2009,2,<NA>,<NA>,Inbound,11207.0,17.4,0.0,False
2009,2,<NA>,<NA>,Inbound,5833.0,119.1,0.7,False
2009,2,<NA>,<NA>,Inbound,2755.0,75.2,0.3,False
2009,2,<NA>,<NA>,Inbound,3073.0,0.9,0.0,False
2009,2,<NA>,<NA>,Inbound,16003.0,604.5,79.5,False
2009,2,<NA>,<NA>,Inbound,2590.0,130.6,1.1,False
2009,2,<NA>,<NA>,Inbound,1186.0,38.7,0.0,False
2009,2,<NA>,<NA>,Inbound,32092.0,2078.4,12.2,False
2009,2,<NA>,<NA>,Inbound,204.0,0.5,0.0,False
2009,2,<NA>,<NA>,Inbound,441.0,0.0,0.0,False
2009,2,<NA>,<NA>,Inbound,185.0,0.0,0.0,False
2009,2,<NA>,<NA>,Inbound,,1.8,0.0,False
2009,2,<NA>,<NA>,Inbound,6270.0,91.5,5.4,False
2009,2,<NA>,<NA>,Inbound,2875.0,13.6,0.0,False
2009,2,<NA>,<NA>,Inbound,8613.0,399.7,16.6,False
2009,2,<NA>,<NA>,Inbound,3782.0,170.7,3.7,False
2009,2,<NA>,<NA>,Inbound,27598.0,728.6,11.3,False
2009,2,<NA>,<NA>,Inbound,2140.0,47.8,0.0,False
2009,2,<NA>,<NA>,Inbound,3921.0,44.6,0.0,False
2009,2,<NA>,<NA>,Inbound,10360.0,111.3,50.3,False
2009,2,<NA>,<NA>,Inbound,1650.0,0.7,0.2,False
2009,2,<NA>,<NA>,Inbound,46456.0,1387.8,0.0,False
2009,2,<NA>,<NA>,Inbound,3221.0,18.0,4.6,False
2009,2,<NA>,<NA>,Inbound,39065.0,1131.0,30.3,False
2009,2,<NA>,<NA>,Inbound,6442.0,99.8,4.2,False
2009,2,<NA>,<NA>,Inbound,4595.0,94.0,5.7,False
2009,2,<NA>,<NA>,Inbound,14998.0,349.0,56.0,False
2009,2,<NA>,<NA>,Inbound,41074.0,1348.6,169.2,False
2009,2,<NA>,<NA>,Inbound,6625.0,49.3,0.1,False
2009,2,<NA>,<NA>,Inbound,1290.0,77.1,0.0,False
2009,2,<NA>,<NA>,Inbound,,100.5,0.0,False
2009,2,<NA>,<NA>,Inbound,108146.0,3690.3,112.5,False
2009,2,<NA>,<NA>,Inbound,89.0,0.0,0.0,False
2009,2,<NA>,<NA>,Inbound,221.0,3.9,0.0,False
2009,2,<NA>,<NA>,Inbound,5153.0,27.1,3.8,False
2009,2,<NA>,<NA>,Inbound,,274.8,0.0,False
2009,2,<NA>,<NA>,Inbound,41992.0,1352.0,147.5,False
2009,2,<NA>,<NA>,Inbound,4486.0,0.0,0.0,False
2009,2,<NA>,<NA>,Inbound,16906.0,44.0,70.0,False
2009,2,<NA>,<NA>,Inbound,,,,False
2009,2,<NA>,<NA>,Inbound,,,,False
2009,2,<NA>,<NA>,Inbound,,902.9,0.0,False
2009,2,<NA>,<NA>,Inbound,90.0,21.3,0.0,False
2009,2,<NA>,<NA>,Inbound,10179.0,137.5,0.0,False
2009,2,<NA>,<NA>,Inbound,4028.0,383.8,0.0,False
2009,2,<NA>,<NA>,Inbound,3852.0,33.3,0.0,False
2009,2,<NA>,<NA>,Inbound,6212.0,7.8,0.0,False
2009,2,<NA>,<NA>,Inbound,5967.0,0.0,0.0,False
2009,2,<NA>,<NA>,Inbound,30170.0,28.3,0.0,False
2009,2,<NA>,<NA>,Inbound,764.0,0.0,0.0,False
2009,2,<NA>,<NA>,Inbound,505.0,0.0,0.0,False
2009,2,<NA>,<NA>,Inbound,955.0,3.9,0.0,False
2009,2,<NA>,<NA>,Inbound,1962.0,2.0,0.0,False
2009,2,<NA>,<NA>,Inbound,1488.0,0.7,0.0,False
2009,2,<NA>,<NA>,Outbound,2226.0,8.8,0.0,False
2009,2,<NA>,<NA>,Outbound,1299.0,95.1,0.0,False
2009,2,<NA>,<NA>,Outbound,5939.0,56.6,1.9,False
2009,2,<NA>,<NA>,Outbound,4823.0,164.7,0.0,False
2009,2,<NA>,<NA>,Outbound,9063.0,191.7,2.3,False
2009,2,<NA>,<NA>,Outbound,1181.0,49.7,0.0,False
2009,2,<NA>,<NA>,Outbound,,,,False
2009,2,<NA>,<NA>,Outbound,83383.0,1304.0,3.8,False
2009,2,<NA>,<NA>,Outbound,,,,False
2009,2,<NA>,<NA>,Outbound,6102.0,236.8,5.1,False
2009,2,<NA>,<NA>,Outbound,8864.0,270.3,14.7,False
2009,2,<NA>,<NA>,Outbound,659.0,30.6,0.0,False
2009,2,<NA>,<NA>,Outbound,2722.0,43.5,0.0,False
2009,2,<NA>,<NA>,Outbound,10837.0,0.0,0.0,False
2009,2,<NA>,<NA>,Outbound,330.0,5.2,0.0,False
2009,2,<NA>,<NA>,Outbound,6736.0,70.1,0.0,False
2009,2,<NA>,<NA>,Outbound,2083.0,181.9,0.0,False
2009,2,<NA>,<NA>,Outbound,3514.0,35.1,0.0,False
2009,2,<NA>,<NA>,Outbound,6196.0,99.6,0.0,False
2009,2,<NA>,<NA>,Outbound,,0.0,0.0,False
2009,2,<NA>,<NA>,Outbound,,111.5,0.0,False
2009,2,<NA>,<NA>,Outbound,,,,False
2009,2,<NA>,<NA>,Outbound,,40.6,0.0,False
2009,2,<NA>,<NA>,Outbound,45682.0,3716.2,26.3,False
2009,2,<NA>,<NA>,Outbound,6179.0,29.2,0.0,False
2009,2,<NA>,<NA>,Outbound,7195.0,107.4,1.9,False
2009,2,<NA>,<NA>,Outbound,4639.0,6.2,3.5,False
2009,2,<NA>,<NA>,Outbound,1066.0,2.0,0.0,False
2009,2,<NA>,<NA>,Outbound,19364.0,704.3,0.2,False
2009,2,<NA>,<NA>,Outbound,2008.0,322.2,0.0,False
2009,2,<NA>,<NA>,Outbound,1777.0,0.4,0.0,False
2009,2,<NA>,<NA>,Outbound,36122.0,2085.9,0.5,False
2009,2,<NA>,<NA>,Outbound,424.0,58.4,0.0,False
2009,2,<NA>,<NA>,Outbound,8674.0,489.1,13.5,False
2009,2,<NA>,<NA>,Outbound,2445.0,32.5,1.0,False
2009,2,<NA>,<NA>,Outbound,,23.2,0.0,False
2009,2,<NA>,<NA>,Outbound,,38.2,0.0,False
2009,2,<NA>,<NA>,Outbound,,,,False
2009,2,<NA>,<NA>,Outbound,9435.0,76.5,0.0,False
2009,2,<NA>,<NA>,Outbound,1462.0,32.0,0.0,False
2009,2,<NA>,<NA>,Outbound,16211.0,177.3,0.2,False
2009,2,<NA>,<NA>,Outbound,10649.0,12.7,0.3,False
2009,2,<NA>,<NA>,Outbound,17893.0,97.1,5.3,False
2009,2,<NA>,<NA>,Outbound,15368.0,22.4,0.0,False
2009,2,<NA>,<NA>,Outbound,7802.0,3.8,10.0,False
2009,2,<NA>,<NA>,Outbound,4350.0,80.5,1.1,False
2009,2,<NA>,<NA>,Outbound,2405.0,55.8,0.3,False
2009,2,<NA>,<NA>,Outbound,1874.0,0.0,0.0,False
2009,2,<NA>,<NA>,Outbound,12227.0,405.9,2.8,False
2009,2,<NA>,<NA>,Outbound,2977.0,80.8,3.1,False
2009,2,<NA>,<NA>,Outbound,2623.0,38.1,0.0,False
2009,2,<NA>,<NA>,Outbound,26188.0,1454.6,0.0,False
2009,2,<NA>,<NA>,Outbound,226.0,10.9,0.0,False
