Australian_City,Foreign_City,Metric,Direction,Year,Value,Is_Total_Row
Melbourne,New York,Freight_tonnes,Outbound,2025,0.0,False
Melbourne,New York,Passengers,Inbound,2024,0.0,False
Melbourne,New York,Passengers,Inbound,2025,0.0,False
Melbourne,New York,Passengers,Outbound,2024,0.0,False
Melbourne,New York,Passengers,Outbound,2025,0.0,False
Melbourne,Noumea,Freight_tonnes,Inbound,2024,0.0,False
Melbourne,Noumea,Freight_tonnes,Inbound,2025,0.0,False
Melbourne,Noumea,Freight_tonnes,Outbound,2024,0.1,False
Melbourne,Noumea,Freight_tonnes,Outbound,2025,0.0,False
Melbourne,Noumea,Passengers,Inbound,2024,403.0,False
Melbourne,Noumea,Passengers,Inbound,2025,0.0,False
Melbourne,Noumea,Passengers,Outbound,2024,393.0,False
Melbourne,Noumea,Passengers,Outbound,2025,0.0,False
Melbourne,Phuket,Freight_tonnes,Inbound,2024,64.4,False
Melbourne,Phuket,Freight_tonnes,Inbound,2025,144.0,False
Melbourne,Phuket,Freight_tonnes,Outbound,2024,0.1,False
Melbourne,Phuket,Freight_tonnes,Outbound,2025,0.4,False
Melbourne,Phuket,Passengers,Inbound,2024,4029.0,False
Melbourne,Phuket,Passengers,Inbound,2025,5775.0,False
Melbourne,Phuket,Passengers,Outbound,2024,3981.0,False
Melbourne,Phuket,Passengers,Outbound,2025,5529.0,False
Melbourne,Port Vila,Freight_tonnes,Inbound,2024,0.0,False
Melbourne,Port Vila,Freight_tonnes,Inbound,2025,0.0,False
Melbourne,Port Vila,Freight_tonnes,Outbound,2024,0.0,False
Melbourne,Port Vila,Freight_tonnes,Outbound,2025,0.0,False
Melbourne,Port Vila,Passengers,Inbound,2024,82.0,False
Melbourne,Port Vila,Passengers,Inbound,2025,0.0,False
Melbourne,Port Vila,Passengers,Outbound,2024,133.0,False
Melbourne,Port Vila,Passengers,Outbound,2025,0.0,False
Melbourne,Qingdao,Freight_tonnes,Inbound,2024,92.2,False
Melbourne,Qingdao,Freight_tonnes,Inbound,2025,119.3,False
Melbourne,Qingdao,Freight_tonnes,Outbound,2024,13.1,False
Melbourne,Qingdao,Freight_tonnes,Outbound,2025,17.3,False
Melbourne,Qingdao,Passengers,Inbound,2024,643.0,False
Melbourne,Qingdao,Passengers,Inbound,2025,1389.0,False
Melbourne,Qingdao,Passengers,Outbound,2024,818.0,False
Melbourne,Qingdao,Passengers,Outbound,2025,1416.0,False
Melbourne,Queenstown,Freight_tonnes,Inbound,2024,0.0,False
Melbourne,Queenstown,Freight_tonnes,Inbound,2025,0.0,False
Melbourne,Queenstown,Freight_tonnes,Outbound,2024,0.3,False
Melbourne,Queenstown,Freight_tonnes,Outbound,2025,0.4,False
Melbourne,Queenstown,Passengers,Inbound,2024,5406.0,False
Melbourne,Queenstown,Passengers,Inbound,2025,6363.0,False
Melbourne,Queenstown,Passengers,Outbound,2024,4829.0,False
Melbourne,Queenstown,Passengers,Outbound,2025,5763.0,False
Melbourne,San Francisco,Freight_tonnes,Inbound,2024,127.7,False
Melbourne,San Francisco,Freight_tonnes,Inbound,2025,136.6,False
Melbourne,San Francisco,Freight_tonnes,Outbound,2024,316.8,False
Melbourne,San Francisco,Freight_tonnes,Outbound,2025,240.2,False
Melbourne,San Francisco,Passengers,Inbound,2024,5269.0,False
Melbourne,San Francisco,Passengers,Inbound,2025,6172.0,False
Melbourne,San Francisco,Passengers,Outbound,2024,5466.0,False
Melbourne,San Francisco,Passengers,Outbound,2025,5499.0,False
Melbourne,Santiago,Freight_tonnes,Inbound,2024,51.7,False
Melbourne,Santiago,Freight_tonnes,Inbound,2025,16.9,False
Melbourne,Santiago,Freight_tonnes,Outbound,2024,152.1,False
Melbourne,Santiago,Freight_tonnes,Outbound,2025,168.6,False
Melbourne,Santiago,Passengers,Inbound,2024,3185.0,False
Melbourne,Santiago,Passengers,Inbound,2025,2871.0,False
Melbourne,Santiago,Passengers,Outbound,2024,3115.0,False
Melbourne,Santiago,Passengers,Outbound,2025,2921.0,False
Melbourne,Seoul,Freight_tonnes,Inbound,2024,0.0,False
Melbourne,Seoul,Freight_tonnes,Inbound,2025,0.0,False
Melbourne,Seoul,Freight_tonnes,Outbound,2024,6.0,False
Melbourne,Seoul,Freight_tonnes,Outbound,2025,0.0,False
Melbourne,Seoul,Passengers,Inbound,2024,0.0,False
Melbourne,Seoul,Passengers,Inbound,2025,0.0,False
Melbourne,Seoul,Passengers,Outbound,2024,0.0,False
Melbourne,Seoul,Passengers,Outbound,2025,0.0,False
Melbourne,Shanghai,Freight_tonnes,Inbound,2024,670.5,False
Melbourne,Shanghai,Freight_tonnes,Inbound,2025,821.0,False
Melbourne,Shanghai,Freight_tonnes,Outbound,2024,379.1,False
Melbourne,Shanghai,Freight_tonnes,Outbound,2025,335.0,False
Melbourne,Shanghai,Passengers,Inbound,2024,9246.0,False
Melbourne,Shanghai,Passengers,Inbound,2025,13454.0,False
Melbourne,Shanghai,Passengers,Outbound,2024,10596.0,False
Melbourne,Shanghai,Passengers,Outbound,2025,13360.0,False
Melbourne,Singapore,Freight_tonnes,Inbound,2024,3093.9,False
Melbourne,Singapore,Freight_tonnes,Inbound,2025,2661.0,False
Melbourne,Singapore,Freight_tonnes,Outbound,2024,2324.5,False
Melbourne,Singapore,Freight_tonnes,Outbound,2025,2576.9,False
Melbourne,Singapore,Passengers,Inbound,2024,64515.0,False
Melbourne,Singapore,Passengers,Inbound,2025,68479.0,False
Melbourne,Singapore,Passengers,Outbound,2024,67613.0,False
Melbourne,Singapore,Passengers,Outbound,2025,71556.0,False
Melbourne,Taipei,Freight_tonnes,Inbound,2024,142.7,False
Melbourne,Taipei,Freight_tonnes,Inbound,2025,138.8,False
Melbourne,Taipei,Freight_tonnes,Outbound,2024,210.1,False
Melbourne,Taipei,Freight_tonnes,Outbound,2025,142.7,False
Melbourne,Taipei,Passengers,Inbound,2024,3017.0,False
Melbourne,Taipei,Passengers,Inbound,2025,3740.0,False
Melbourne,Taipei,Passengers,Outbound,2024,3278.0,False
Melbourne,Taipei,Passengers,Outbound,2025,3844.0,False
Melbourne,Tokyo,Freight_tonnes,Inbound,2024,251.9,False
Melbourne,Tokyo,Freight_tonnes,Inbound,2025,268.0,False
Melbourne,Tokyo,Freight_tonnes,Outbound,2024,152.4,False
Melbourne,Tokyo,Freight_tonnes,Outbound,2025,220.6,False
Melbourne,Tokyo,Passengers,Inbound,2024,9597.0,False
Melbourne,Tokyo,Passengers,Inbound,2025,10194.0,False
Melbourne,Tokyo,Passengers,Outbound,2024,9498.0,False
Melbourne,Tokyo,Passengers,Outbound,2025,9855.0,False
Melbourne,Wellington,Freight_tonnes,Inbound,2024,8.4,False
Melbourne,Wellington,Freight_tonnes,Inbound,2025,9.9,False
Melbourne,Wellington,Freight_tonnes,Outbound,2024,0.8,False
Melbourne,Wellington,Freight_tonnes,Outbound,2025,1.6,False
Melbourne,Wellington,Passengers,Inbound,2024,6911.0,False
Melbourne,Wellington,Passengers,Inbound,2025,7669.0,False
Melbourne,Wellington,Passengers,Outbound,2024,6665.0,False
Melbourne,Wellington,Passengers,Outbound,2025,7280.0,False
Melbourne,Xiamen,Freight_tonnes,Inbound,2024,294.8,False
Melbourne,Xiamen,Freight_tonnes,Inbound,2025,355.2,False
Melbourne,Xiamen,Freight_tonnes,Outbound,2024,69.9,False
Melbourne,Xiamen,Freight_tonnes,Outbound,2025,77.7,False
Melbourne,Xiamen,Passengers,Inbound,2024,5544.0,False
Melbourne,Xiamen,Passengers,Inbound,2025,6162.0,False
Melbourne,Xiamen,Passengers,Outbound,2024,5616.0,False
Melbourne,Xiamen,Passengers,Outbound,2025,6266.0,False
Perth,Auckland,Freight_tonnes,Inbound,2024,285.9,False
Perth,Auckland,Freight_tonnes,Inbound,2025,289.3,False
Perth,Auckland,Freight_tonnes,Outbound,2024,329.5,False
Perth,Auckland,Freight_tonnes,Outbound,2025,167.7,False
Perth,Auckland,Passengers,Inbound,2024,9216.0,False
Perth,Auckland,Passengers,Inbound,2025,8894.0,False
Perth,Auckland,Passengers,Outbound,2024,8373.0,False
Perth,Auckland,Passengers,Outbound,2025,8250.0,False
Perth,Bangkok,Freight_tonnes,Inbound,2024,224.4,False
Perth,Bangkok,Freight_tonnes,Inbound,2025,350.1,False
Perth,Bangkok,Freight_tonnes,Outbound,2024,56.0,False
Perth,Bangkok,Freight_tonnes,Outbound,2025,152.6,False
Perth,Bangkok,Passengers,Inbound,2024,3855.0,False
Perth,Bangkok,Passengers,Inbound,2025,8996.0,False
Perth,Bangkok,Passengers,Outbound,2024,3941.0,False
Perth,Bangkok,Passengers,Outbound,2025,7858.0,False
Perth,Denpasar,Freight_tonnes,Inbound,2024,207.0,False
Perth,Denpasar,Freight_tonnes,Inbound,2025,35.7,False
Perth,Denpasar,Freight_tonnes,Outbound,2024,68.3,False
Perth,Denpasar,Freight_tonnes,Outbound,2025,0.0,False
Perth,Denpasar,Passengers,Inbound,2024,39728.0,False
Perth,Denpasar,Passengers,Inbound,2025,45661.0,False
Perth,Denpasar,Passengers,Outbound,2024,43635.0,False
Perth,Denpasar,Passengers,Outbound,2025,46871.0,False
Perth,Doha,Freight_tonnes,Inbound,2024,248.2,False
Perth,Doha,Freight_tonnes,Inbound,2025,216.6,False
Perth,Doha,Freight_tonnes,Outbound,2024,396.7,False
Perth,Doha,Freight_tonnes,Outbound,2025,399.9,False
Perth,Doha,Passengers,Inbound,2024,9095.0,False
Perth,Doha,Passengers,Inbound,2025,9033.0,False
Perth,Doha,Passengers,Outbound,2024,14372.0,False
Perth,Doha,Passengers,Outbound,2025,14474.0,False
Perth,Dubai,Freight_tonnes,Inbound,2024,290.5,False
Perth,Dubai,Freight_tonnes,Inbound,2025,498.0,False
Perth,Dubai,Freight_tonnes,Outbound,2024,467.3,False
Perth,Dubai,Freight_tonnes,Outbound,2025,490.2,False
Perth,Dubai,Passengers,Inbound,2024,8331.0,False
Perth,Dubai,Passengers,Inbound,2025,10682.0,False
Perth,Dubai,Passengers,Outbound,2024,14417.0,False
Perth,Dubai,Passengers,Outbound,2025,15510.0,False
Perth,Ho Chi Minh City,Freight_tonnes,Inbound,2024,102.8,False
Perth,Ho Chi Minh City,Freight_tonnes,Inbound,2025,94.2,False
Perth,Ho Chi Minh City,Freight_tonnes,Outbound,2024,31.7,False
Perth,Ho Chi Minh City,Freight_tonnes,Outbound,2025,26.6,False
Perth,Ho Chi Minh City,Passengers,Inbound,2024,2580.0,False
Perth,Ho Chi Minh City,Passengers,Inbound,2025,4387.0,False
Perth,Ho Chi Minh City,Passengers,Outbound,2024,2741.0,False
Perth,Ho Chi Minh City,Passengers,Outbound,2025,3291.0,False
Perth,Hong Kong,Freight_tonnes,Inbound,2024,334.4,False
Perth,Hong Kong,Freight_tonnes,Inbound,2025,577.9,False
Perth,Hong Kong,Freight_tonnes,Outbound,2024,564.1,False
Perth,Hong Kong,Freight_tonnes,Outbound,2025,384.4,False
Perth,Hong Kong,Passengers,Inbound,2024,5139.0,False
Perth,Hong Kong,Passengers,Inbound,2025,9713.0,False
Perth,Hong Kong,Passengers,Outbound,2024,6666.0,False
Perth,Hong Kong,Passengers,Outbound,2025,11063.0,False
Perth,Jakarta,Freight_tonnes,Inbound,2024,0.0,False
Perth,Jakarta,Freight_tonnes,Inbound,2025,0.0,False
Perth,Jakarta,Freight_tonnes,Outbound,2024,0.0,False
Perth,Jakarta,Freight_tonnes,Outbound,2025,0.0,False
Perth,Jakarta,Passengers,Inbound,2024,2836.0,False
Perth,Jakarta,Passengers,Inbound,2025,2224.0,False
Perth,Jakarta,Passengers,Outbound,2024,2756.0,False
Perth,Jakarta,Passengers,Outbound,2025,1909.0,False
Perth,Johannesburg,Freight_tonnes,Inbound,2024,1.9,False
Perth,Johannesburg,Freight_tonnes,Inbound,2025,26.0,False
Perth,Johannesburg,Freight_tonnes,Outbound,2024,52.2,False
Perth,Johannesburg,Freight_tonnes,Outbound,2025,137.1,False
Perth,Johannesburg,Passengers,Inbound,2024,2100.0,False
Perth,Johannesburg,Passengers,Inbound,2025,3608.0,False
Perth,Johannesburg,Passengers,Outbound,2024,2377.0,False
Perth,Johannesburg,Passengers,Outbound,2025,3404.0,False
Perth,Kuala Lumpur,Freight_tonnes,Inbound,2024,408.4,False
Perth,Kuala Lumpur,Freight_tonnes,Inbound,2025,52.9,False
Perth,Kuala Lumpur,Freight_tonnes,Outbound,2024,192.2,False
Perth,Kuala Lumpur,Freight_tonnes,Outbound,2025,33.6,False
Perth,Kuala Lumpur,Passengers,Inbound,2024,24310.0,False
Perth,Kuala Lumpur,Passengers,Inbound,2025,20462.0,False
Perth,Kuala Lumpur,Passengers,Outbound,2024,21198.0,False
Perth,Kuala Lumpur,Passengers,Outbound,2025,17731.0,False
Perth,London,Freight_tonnes,Inbound,2024,34.7,False
Perth,London,Freight_tonnes,Inbound,2025,71.4,False
Perth,London,Freight_tonnes,Outbound,2024,0.3,False
Perth,London,Freight_tonnes,Outbound,2025,0.1,False
Perth,London,Passengers,Inbound,2024,4621.0,False
Perth,London,Passengers,Inbound,2025,6047.0,False
Perth,London,Passengers,Outbound,2024,5319.0,False
Perth,London,Passengers,Outbound,2025,6789.0,False
Perth,Manila,Freight_tonnes,Inbound,2024,9.6,False
Perth,Manila,Freight_tonnes,Inbound,2025,12.0,False
Perth,Manila,Freight_tonnes,Outbound,2024,0.2,False
Perth,Manila,Freight_tonnes,Outbound,2025,0.5,False
Perth,Manila,Passengers,Inbound,2024,1454.0,False
Perth,Manila,Passengers,Inbound,2025,2160.0,False
Perth,Manila,Passengers,Outbound,2024,1433.0,False
Perth,Manila,Passengers,Outbound,2025,1928.0,False
Perth,Mauritius,Freight_tonnes,Inbound,2024,30.9,False
Perth,Mauritius,Freight_tonnes,Inbound,2025,16.4,False
Perth,Mauritius,Freight_tonnes,Outbound,2024,60.2,False
Perth,Mauritius,Freight_tonnes,Outbound,2025,39.9,False
Perth,Mauritius,Passengers,Inbound,2024,1849.0,False
Perth,Mauritius,Passengers,Inbound,2025,1788.0,False
Perth,Mauritius,Passengers,Outbound,2024,2205.0,False
Perth,Mauritius,Passengers,Outbound,2025,1883.0,False
Perth,Paris,Freight_tonnes,Inbound,2024,0.0,False
Perth,Paris,Freight_tonnes,Inbound,2025,9.0,False
Perth,Paris,Freight_tonnes,Outbound,2024,0.0,False
Perth,Paris,Freight_tonnes,Outbound,2025,0.2,False
Perth,Paris,Passengers,Inbound,2024,0.0,False
Perth,Paris,Passengers,Inbound,2025,1373.0,False
Perth,Paris,Passengers,Outbound,2024,0.0,False
Perth,Paris,Passengers,Outbound,2025,1735.0,False
Perth,Phuket,Freight_tonnes,Inbound,2024,0.0,False
Perth,Phuket,Freight_tonnes,Inbound,2025,0.0,False
Perth,Phuket,Freight_tonnes,Outbound,2024,0.0,False
Perth,Phuket,Freight_tonnes,Outbound,2025,0.0,False
Perth,Phuket,Passengers,Inbound,2024,0.0,False
Perth,Phuket,Passengers,Inbound,2025,4054.0,False
Perth,Phuket,Passengers,Outbound,2024,0.0,False
Perth,Phuket,Passengers,Outbound,2025,3710.0,False
Perth,Singapore,Freight_tonnes,Inbound,2024,1948.3,False
Perth,Singapore,Freight_tonnes,Inbound,2025,1856.4,False
Perth,Singapore,Freight_tonnes,Outbound,2024,2087.1,False
Perth,Singapore,Freight_tonnes,Outbound,2025,2089.2,False
Perth,Singapore,Passengers,Inbound,2024,55565.0,False
Perth,Singapore,Passengers,Inbound,2025,60565.0,False
Perth,Singapore,Passengers,Outbound,2024,57176.0,False
Perth,Singapore,Passengers,Outbound,2025,58918.0,False
Perth,Tokyo,Freight_tonnes,Inbound,2024,0.0,False
Perth,Tokyo,Freight_tonnes,Inbound,2025,226.8,False
Perth,Tokyo,Freight_tonnes,Outbound,2024,0.0,False
Perth,Tokyo,Freight_tonnes,Outbound,2025,191.2,False
Perth,Tokyo,Passengers,Inbound,2024,0.0,False
Perth,Tokyo,Passengers,Inbound,2025,1548.0,False
Perth,Tokyo,Passengers,Outbound,2024,0.0,False
Perth,Tokyo,Passengers,Outbound,2025,1510.0,False
Sunshine Coast,Auckland,Freight_tonnes,Inbound,2024,0.0,False
Sunshine Coast,Auckland,Freight_tonnes,Inbound,2025,0.0,False
Sunshine Coast,Auckland,Freight_tonnes,Outbound,2024,0.0,False
Sunshine Coast,Auckland,Freight_tonnes,Outbound,2025,0.0,False
Sunshine Coast,Auckland,Passengers,Inbound,2024,0.0,False
Sunshine Coast,Auckland,Passengers,Inbound,2025,1576.0,False
Sunshine Coast,Auckland,Passengers,Outbound,2024,0.0,False
Sunshine Coast,Auckland,Passengers,Outbound,2025,1507.0,False
Sydney,Abu Dhabi,Freight_tonnes,Inbound,2024,287.8,False
Sydney,Abu Dhabi,Freight_tonnes,Inbound,2025,198.4,False
Sydney,Abu Dhabi,Freight_tonnes,Outbound,2024,204.3,False
Sydney,Abu Dhabi,Freight_tonnes,Outbound,2025,221.2,False
Sydney,Abu Dhabi,Passengers,Inbound,2024,7828.0,False
Sydney,Abu Dhabi,Passengers,Inbound,2025,8899.0,False
Sydney,Abu Dhabi,Passengers,Outbound,2024,9687.0,False
Sydney,Abu Dhabi,Passengers,Outbound,2025,10136.0,False
Sydney,Auckland,Freight_tonnes,Inbound,2024,1429.6,False
Sydney,Auckland,Freight_tonnes,Inbound,2025,1057.4,False
Sydney,Auckland,Freight_tonnes,Outbound,2024,2113.0,False
Sydney,Auckland,Freight_tonnes,Outbound,2025,1857.2,False
Sydney,Auckland,Passengers,Inbound,2024,49980.0,False
Sydney,Auckland,Passengers,Inbound,2025,50662.0,False
Sydney,Auckland,Passengers,Outbound,2024,45566.0,False
Sydney,Auckland,Passengers,Outbound,2025,46928.0,False
Sydney,Bangalore,Freight_tonnes,Inbound,2024,51.1,False
Sydney,Bangalore,Freight_tonnes,Inbound,2025,84.1,False
Sydney,Bangalore,Freight_tonnes,Outbound,2024,8.6,False
Sydney,Bangalore,Freight_tonnes,Outbound,2025,0.0,False
Sydney,Bangalore,Passengers,Inbound,2024,4799.0,False
Sydney,Bangalore,Passengers,Inbound,2025,4323.0,False
Sydney,Bangalore,Passengers,Outbound,2024,4833.0,False
Sydney,Bangalore,Passengers,Outbound,2025,4361.0,False
Sydney,Bangkok,Freight_tonnes,Inbound,2024,1128.8,False
Sydney,Bangkok,Freight_tonnes,Inbound,2025,961.6,False
Sydney,Bangkok,Freight_tonnes,Outbound,2024,228.1,False
Sydney,Bangkok,Freight_tonnes,Outbound,2025,261.2,False
Sydney,Bangkok,Passengers,Inbound,2024,20116.0,False
Sydney,Bangkok,Passengers,Inbound,2025,21883.0,False
Sydney,Bangkok,Passengers,Outbound,2024,18325.0,False
Sydney,Bangkok,Passengers,Outbound,2025,22148.0,False
Sydney,Beijing,Freight_tonnes,Inbound,2024,193.0,False
Sydney,Beijing,Freight_tonnes,Inbound,2025,238.8,False
Sydney,Beijing,Freight_tonnes,Outbound,2024,169.0,False
Sydney,Beijing,Freight_tonnes,Outbound,2025,100.5,False
Sydney,Beijing,Passengers,Inbound,2024,4235.0,False
Sydney,Beijing,Passengers,Inbound,2025,4700.0,False
Sydney,Beijing,Passengers,Outbound,2024,4425.0,False
Sydney,Beijing,Passengers,Outbound,2025,4708.0,False
Sydney,Chengdu,Freight_tonnes,Inbound,2024,123.6,False
Sydney,Chengdu,Freight_tonnes,Inbound,2025,173.4,False
Sydney,Chengdu,Freight_tonnes,Outbound,2024,36.2,False
Sydney,Chengdu,Freight_tonnes,Outbound,2025,66.4,False
Sydney,Chengdu,Passengers,Inbound,2024,3175.0,False
Sydney,Chengdu,Passengers,Inbound,2025,4467.0,False
Sydney,Chengdu,Passengers,Outbound,2024,3559.0,False
Sydney,Chengdu,Passengers,Outbound,2025,5123.0,False
Sydney,Chicago,Freight_tonnes,Inbound,2024,738.7,False
Sydney,Chicago,Freight_tonnes,Inbound,2025,457.0,False
Sydney,Chicago,Freight_tonnes,Outbound,2024,0.0,False
Sydney,Chicago,Freight_tonnes,Outbound,2025,1.6,False
Sydney,Chicago,Passengers,Inbound,2024,0.0,False
Sydney,Chicago,Passengers,Inbound,2025,0.0,False
Sydney,Chicago,Passengers,Outbound,2024,0.0,False
Sydney,Chicago,Passengers,Outbound,2025,0.0,False
Sydney,Chongqing,Freight_tonnes,Inbound,2024,40.6,False
Sydney,Chongqing,Freight_tonnes,Inbound,2025,54.5,False
Sydney,Chongqing,Freight_tonnes,Outbound,2024,62.2,False
Sydney,Chongqing,Freight_tonnes,Outbound,2025,5.7,False
Sydney,Chongqing,Passengers,Inbound,2024,539.0,False
Sydney,Chongqing,Passengers,Inbound,2025,849.0,False
Sydney,Chongqing,Passengers,Outbound,2024,528.0,False
Sydney,Chongqing,Passengers,Outbound,2025,892.0,False
Sydney,Christchurch,Freight_tonnes,Inbound,2024,585.0,False
Sydney,Christchurch,Freight_tonnes,Inbound,2025,447.5,False
Sydney,Christchurch,Freight_tonnes,Outbound,2024,124.0,False
Sydney,Christchurch,Freight_tonnes,Outbound,2025,162.1,False
Sydney,Christchurch,Passengers,Inbound,2024,14333.0,False
Sydney,Christchurch,Passengers,Inbound,2025,15664.0,False
Sydney,Christchurch,Passengers,Outbound,2024,12679.0,False
Sydney,Christchurch,Passengers,Outbound,2025,12842.0,False
Sydney,Colombo,Freight_tonnes,Inbound,2024,80.9,False
Sydney,Colombo,Freight_tonnes,Inbound,2025,96.0,False
Sydney,Colombo,Freight_tonnes,Outbound,2024,39.9,False
Sydney,Colombo,Freight_tonnes,Outbound,2025,104.9,False
Sydney,Colombo,Passengers,Inbound,2024,2986.0,False
Sydney,Colombo,Passengers,Inbound,2025,4454.0,False
Sydney,Colombo,Passengers,Outbound,2024,2512.0,False
Sydney,Colombo,Passengers,Outbound,2025,4084.0,False
Sydney,Dallas,Freight_tonnes,Inbound,2024,80.5,False
Sydney,Dallas,Freight_tonnes,Inbound,2025,73.6,False
Sydney,Dallas,Freight_tonnes,Outbound,2024,3.5,False
Sydney,Dallas,Freight_tonnes,Outbound,2025,1.1,False
Sydney,Dallas,Passengers,Inbound,2024,5274.0,False
Sydney,Dallas,Passengers,Inbound,2025,5758.0,False
Sydney,Dallas,Passengers,Outbound,2024,6203.0,False
Sydney,Dallas,Passengers,Outbound,2025,5925.0,False
Sydney,Denpasar,Freight_tonnes,Inbound,2024,302.1,False
Sydney,Denpasar,Freight_tonnes,Inbound,2025,401.2,False
Sydney,Denpasar,Freight_tonnes,Outbound,2024,236.7,False
Sydney,Denpasar,Freight_tonnes,Outbound,2025,171.4,False
Sydney,Denpasar,Passengers,Inbound,2024,35058.0,False
Sydney,Denpasar,Passengers,Inbound,2025,35985.0,False
Sydney,Denpasar,Passengers,Outbound,2024,36716.0,False
Sydney,Denpasar,Passengers,Outbound,2025,36804.0,False
Sydney,Doha,Freight_tonnes,Inbound,2024,745.6,False
Sydney,Doha,Freight_tonnes,Inbound,2025,170.5,False
Sydney,Doha,Freight_tonnes,Outbound,2024,222.9,False
Sydney,Doha,Freight_tonnes,Outbound,2025,179.1,False
Sydney,Doha,Passengers,Inbound,2024,11790.0,False
Sydney,Doha,Passengers,Inbound,2025,12740.0,False
Sydney,Doha,Passengers,Outbound,2024,15419.0,False
Sydney,Doha,Passengers,Outbound,2025,15909.0,False
Sydney,Dubai,Freight_tonnes,Inbound,2024,1103.8,False
Sydney,Dubai,Freight_tonnes,Inbound,2025,1068.2,False
Sydney,Dubai,Freight_tonnes,Outbound,2024,706.0,False
Sydney,Dubai,Freight_tonnes,Outbound,2025,754.2,False
Sydney,Dubai,Passengers,Inbound,2024,26998.0,False
Sydney,Dubai,Passengers,Inbound,2025,28390.0,False
Sydney,Dubai,Passengers,Outbound,2024,39256.0,False
Sydney,Dubai,Passengers,Outbound,2025,39811.0,False
Sydney,Gaborone,Freight_tonnes,Inbound,2024,0.0,False
Sydney,Gaborone,Freight_tonnes,Inbound,2025,0.0,False
Sydney,Gaborone,Freight_tonnes,Outbound,2024,67.5,False
Sydney,Gaborone,Freight_tonnes,Outbound,2025,0.0,False
Sydney,Gaborone,Passengers,Inbound,2024,0.0,False
Sydney,Gaborone,Passengers,Inbound,2025,0.0,False
Sydney,Gaborone,Passengers,Outbound,2024,0.0,False
Sydney,Gaborone,Passengers,Outbound,2025,0.0,False
Sydney,Guangzhou,Freight_tonnes,Inbound,2024,717.7,False
Sydney,Guangzhou,Freight_tonnes,Inbound,2025,1853.8,False
Sydney,Guangzhou,Freight_tonnes,Outbound,2024,1275.9,False
Sydney,Guangzhou,Freight_tonnes,Outbound,2025,723.3,False
Sydney,Guangzhou,Passengers,Inbound,2024,15180.0,False
Sydney,Guangzhou,Passengers,Inbound,2025,14730.0,False
Sydney,Guangzhou,Passengers,Outbound,2024,16769.0,False
Sydney,Guangzhou,Passengers,Outbound,2025,15828.0,False
Sydney,Haikou,Freight_tonnes,Inbound,2024,147.4,False
Sydney,Haikou,Freight_tonnes,Inbound,2025,293.1,False
Sydney,Haikou,Freight_tonnes,Outbound,2024,45.8,False
Sydney,Haikou,Freight_tonnes,Outbound,2025,15.8,False
Sydney,Haikou,Passengers,Inbound,2024,2774.0,False
Sydney,Haikou,Passengers,Inbound,2025,3166.0,False
Sydney,Haikou,Passengers,Outbound,2024,3495.0,False
Sydney,Haikou,Passengers,Outbound,2025,3754.0,False
Sydney,Hangzhou,Freight_tonnes,Inbound,2024,41.8,False
Sydney,Hangzhou,Freight_tonnes,Inbound,2025,41.2,False
Sydney,Hangzhou,Freight_tonnes,Outbound,2024,3.5,False
Sydney,Hangzhou,Freight_tonnes,Outbound,2025,0.0,False
Sydney,Hangzhou,Passengers,Inbound,2024,1080.0,False
Sydney,Hangzhou,Passengers,Inbound,2025,1161.0,False
Sydney,Hangzhou,Passengers,Outbound,2024,984.0,False
Sydney,Hangzhou,Passengers,Outbound,2025,1036.0,False
Sydney,Hanoi,Freight_tonnes,Inbound,2024,124.8,False
Sydney,Hanoi,Freight_tonnes,Inbound,2025,256.9,False
Sydney,Hanoi,Freight_tonnes,Outbound,2024,64.6,False
Sydney,Hanoi,Freight_tonnes,Outbound,2025,63.0,False
Sydney,Hanoi,Passengers,Inbound,2024,2398.0,False
Sydney,Hanoi,Passengers,Inbound,2025,4666.0,False
Sydney,Hanoi,Passengers,Outbound,2024,2701.0,False
Sydney,Hanoi,Passengers,Outbound,2025,4468.0,False
Sydney,Ho Chi Minh City,Freight_tonnes,Inbound,2024,606.4,False
Sydney,Ho Chi Minh City,Freight_tonnes,Inbound,2025,554.6,False
Sydney,Ho Chi Minh City,Freight_tonnes,Outbound,2024,147.1,False
Sydney,Ho Chi Minh City,Freight_tonnes,Outbound,2025,84.3,False
Sydney,Ho Chi Minh City,Passengers,Inbound,2024,14677.0,False
Sydney,Ho Chi Minh City,Passengers,Inbound,2025,15942.0,False
Sydney,Ho Chi Minh City,Passengers,Outbound,2024,14139.0,False
Sydney,Ho Chi Minh City,Passengers,Outbound,2025,14903.0,False
Sydney,Hong Kong,Freight_tonnes,Inbound,2024,4137.0,False
Sydney,Hong Kong,Freight_tonnes,Inbound,2025,3531.8,False
Sydney,Hong Kong,Freight_tonnes,Outbound,2024,1551.8,False
Sydney,Hong Kong,Freight_tonnes,Outbound,2025,1105.2,False
Sydney,Hong Kong,Passengers,Inbound,2024,25967.0,False
Sydney,Hong Kong,Passengers,Inbound,2025,35823.0,False
Sydney,Hong Kong,Passengers,Outbound,2024,28926.0,False
Sydney,Hong Kong,Passengers,Outbound,2025,37598.0,False
Sydney,Honolulu,Freight_tonnes,Inbound,2024,2056.9,False
Sydney,Honolulu,Freight_tonnes,Inbound,2025,1987.7,False
Sydney,Honolulu,Freight_tonnes,Outbound,2024,386.0,False
